Cubs,Activity badges,My Faith,1,0,,"Choose your favourite festival. Explain what it celebrates or means and talk about the food, clothes and customs associated with the festival."
Cubs,Activity badges,Naturalist,0,4,,Complete the following tasks
Cubs,Activity badges,Naturalist,1,0,,Learn how to identify six different living things.
Cubs,Activity badges,Naturalist,1,0,,"Over three months, visit the same natural area at least four times. Take a note of the changes in the plants and wildlife that you see. You might visit a garden, hedgerow, canal, river lake or park. Make sure that you have an adult's permission for the visits."
Cubs,Activity badges,Naturalist,1,0,,Learn the countryside code and how to follow it.
Cubs,Activity badges,Naturalist,1,0,,Choose an additional activity to do.
Cubs,Activity badges,Personal Safety,0,7,,Complete the following tasks
Cubs,Activity badges,Personal Safety,1,0,,Explain the dangers of playing on or near two hazardous places.
Cubs,Activity badges,Personal Safety,1,0,,Show you can use at least one Safety code.
Cubs,Activity badges,Personal Safety,1,0,,"Make up a safety code of your own choice. It could be for car passengers, train passengers or the playground."
Cubs,Activity badges,Personal Safety,1,0,,Explain what you must do if a stranger starts to talk to you. What must you tell your parents or carers if you are going out without them?
Cubs,Activity badges,Personal Safety,1,0,,"Find out how and why you might contact a helpline like ChildLine, for example."
Cubs,Activity badges,Personal Safety,1,0,,Explain the best ways to stay safe while online. Write down some common sense rules to follow while you are on the internet.
Cubs,Activity badges,Personal Safety,1,0,,Memorise your address and your home telephone number or a parent's mobile phone number.
Cubs,Activity badges,Photographer,0,4,,Complete the following tasks
Cubs,Activity badges,Photographer,1,0,,"Show that you know how to use and look after your digital camera. Show how to turn it on and off, use the zoom function, charge or replace the batteries, insert a memory card and transfer pictures from the camera to a computer or tablet."
Cubs,Activity badges,Photographer,1,0,,Take at least five photographs of local landmarks that could be used to make a tourist leaflet.
Cubs,Activity badges,Photographer,1,0,,"Take photos while you're on a visit, Pack outing or camp. Present 10 of your best pictures to someone else after the event. You could present them in a scrapbook, on a screen, in a photo book or some other way."
Cubs,Activity badges,Photographer,1,0,,Choose one additional activity to complete.
Cubs,Activity badges,Physical Recreation,0,5,,Complete all of the following
Cubs,Activity badges,Physical Recreation,1,0,,Show a good sporting attitude in all games and sports you take part in.
Cubs,Activity badges,Physical Recreation,1,0,,"Tell your leader about the sports you take part in. Find out as much as you can about your sports, especially the rules."
Cubs,Activity badges,Physical Recreation,1,0,,Show that you're fairly skilled in your sports. Take part for three months or more in at least one of your chosen sports.
Cubs,Activity badges,Physical Recreation,1,0,,Bring the clothing and equipment for the sport you've chosen along to a meeting. Show how to look after them.
Cubs,Activity badges,Physical Recreation,1,0,,Tell a leader about the training and preparation you take part in for your chosen sport. How and when do you practise?
Cubs,Activity badges,Pioneering,0,5,,Complete all of the following
Cubs,Activity badges,Pioneering,1,0,,"Make your own rope, perhaps using a rope machine or working with a  friend."
Cubs,Activity badges,Pioneering,1,0,,Tie a simple lashing.
Cubs,Activity badges,Pioneering,1,0,,"Show how you would: tie three different knots, such as a reef, figure of eight, sheet bend or bowline AND make one hitch, such as a clove hitch, round turn and two half-hitches or a cow hitch."
Cubs,Activity badges,Pioneering,1,0,,Take part in a knot game.
Cubs,Activity badges,Pioneering,1,0,,Build an indoor pioneering project using simple knots and lashings.
Cubs,Activity badges,Road Safety,0,4,,Complete all of the following
Cubs,Activity badges,Road Safety,1,0,,Draw or take photos of 10 different traffic signs. Explain what they mean.
Cubs,Activity badges,Road Safety,1,0,,Show how to use the Green Cross Code.
Cubs,Activity badges,Road Safety,1,0,,Tell a leader why it's important to have different types of pedestrian crossing. Explain how to use them safely.
Cubs,Activity badges,Road Safety,1,0,,Show that you know how to behave safely as a car passenger
Cubs,Activity badges,Scientist,0,1,,Complete six activities/experiments.
Cubs,Activity badges,Scientist,1,0,1,Experiment 1
Cubs,Activity badges,Scientist,1,0,1,Experiment 2
Cubs,Activity badges,Scientist,1,0,1,Experiment 3
Cubs,Activity badges,Scientist,1,0,1,Experiment 4
Cubs,Activity badges,Scientist,1,0,1,Experiment 5
Cubs,Activity badges,Scientist,1,0,1,Experiment 6
Cubs,Activity badges,Skater,0,5,,Complete all of the following
Cubs,Activity badges,Skater,1,0,,"Use a skateboard ' or in-line, quad or ice skates ' for at least three months."
Cubs,Activity badges,Skater,1,0,,"Learn some safety rules about skating on the road and in other public places. Show what clothing and protective equipment you need to wear for your activity. You might include helmets, knee pads or elbow pads."
Cubs,Activity badges,Skater,1,0,,"Show how to start, stop and turn safely."
Cubs,Activity badges,Skater,1,0,,Show how to fall safely and regain balance.
Cubs,Activity badges,Skater,1,0,,"Show how you do three different manoeuvres. You could demonstrate travelling backwards, spinning, jumping or turning."
Cubs,Activity badges,Sports Enthusiast,0,6,,Complete all of the following
Cubs,Activity badges,Sports Enthusiast,1,0,,Follow your chosen sport for at least three months.
Cubs,Activity badges,Sports Enthusiast,1,0,,Find out the rules and laws of the sport. Explain them to an adult.
Cubs,Activity badges,Sports Enthusiast,1,0,,Show you have a good knowledge of the teams and personalities in your chosen sport.
Cubs,Activity badges,Sports Enthusiast,1,0,,Explain what equipment is needed for the sport.
Cubs,Activity badges,Sports Enthusiast,1,0,,List some major events for the sport of your choice.
Cubs,Activity badges,Sports Enthusiast,1,0,,"Describe events that you have attended for your chosen sport. If you haven't been to an event, explain to your leader how you keep up- to- date with your sport."
Cubs,Activity badges,Water Activities,0,1,,Complete either
Cubs,Activity badges,Water Activities,1,0,,Recard one of the approved standards.
Cubs,Activity badges,Water Activities,1,0,,Take part in two water activities.
Cubs,Activity badges,World Faiths,0,4,,Complete all of the following
Cubs,Activity badges,World Faiths,1,0,,"Visit a place of worship other than your own. Find out some information about the building, what's inside it and how it's used for worship."
Cubs,Activity badges,World Faiths,1,0,,Meet someone who belongs to a faith or denomination other than your own. Find out how they put their faith into practice.
Cubs,Activity badges,World Faiths,1,0,,Find out about the holy places associated with a faith other than your own.
Cubs,Activity badges,World Faiths,1,0,,Find out about the religious festivals and customs linked to a faith other than your own.
Cubs,Challenge awards,Our Adventure,0,2,,Take part in two adventurous activities - at least one must be new to you
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 1
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 2
Cubs,Challenge awards,Our Adventure,0,6,,Take part in six other outdoor activities. At least two of them should be new to you.
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 1
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 2
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 3
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 4
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 5
Cubs,Challenge awards,Our Adventure,1,0,1,Activity 6
Cubs,Challenge awards,Our Adventure,0,2,,Complete the following
Cubs,Challenge awards,Our Adventure,1,0,,Go on a hike or follow a trail. Try to walk for about 1-2 hours.
Cubs,Challenge awards,Our Adventure,1,0,,"Prepare for your activities and hikes. Find out what you need to wear and bring, and pack your own bag. You will need to know what you have with you, and remember everything you need."
Cubs,Challenge awards,Our Outdoors,0,3,,"Take an active part in at least three nights away, on camps or Pack holidays."
Cubs,Challenge awards,Our Outdoors,1,0,1,Night 1
Cubs,Challenge awards,Our Outdoors,1,0,1,Night 2
Cubs,Challenge awards,Our Outdoors,1,0,1,Night 3
Cubs,Challenge awards,Our Outdoors,0,9,,"While you're away, work with other Cubs to do all of these tasks:"
Cubs,Challenge awards,Our Outdoors,1,0,,help to pitch and strike your tent
Cubs,Challenge awards,Our Outdoors,1,0,,show that you know how to look after yourself and be safe at camp
Cubs,Challenge awards,Our Outdoors,1,0,,"show that you know how to keep your tent and kit safe, tidy and secure"
Cubs,Challenge awards,Our Outdoors,1,0,,cook a meal with your Six
Cubs,Challenge awards,Our Outdoors,1,0,,build a shelter big enough for two Cubs
Cubs,Challenge awards,Our Outdoors,1,0,,"using bamboos canes, rubber bands or simple lashings complete a simple pioneering project or make a camp gadget"
Cubs,Challenge awards,Our Outdoors,1,0,,learn and follow the Countryside Code
Cubs,Challenge awards,Our Outdoors,1,0,,"show you know what things you need to do to look after your campsite, and that you can put them into practise"
Cubs,Challenge awards,Our Outdoors,1,0,,"show that you know how to treat mild burns, scalds, cuts or grazes and make a call to the emergency services."
Cubs,Challenge awards,Our Outdoors,0,2,,"While you're away, do at least two of these tasks as well:"
Cubs,Challenge awards,Our Outdoors,1,0,,take part in a wide game
Cubs,Challenge awards,Our Outdoors,1,0,,take part in a campfire sing-along or other entertainment
Cubs,Challenge awards,Our Outdoors,1,0,,cook a backwoods meal
Cubs,Challenge awards,Our Outdoors,1,0,,build a bivouac and sleep in it
Cubs,Challenge awards,Our Outdoors,1,0,,care for your personal equipment while at camp
Cubs,Challenge awards,Our Outdoors,1,0,,"using knots that you've learned, make a simple camp gadget, like a flagpole."
Cubs,Challenge awards,Our Skills,0,2,,Try two new sports or physical activities at least once.
Cubs,Challenge awards,Our Skills,1,0,1,Activity 1
Cubs,Challenge awards,Our Skills,1,0,1,Activity 2
Cubs,Challenge awards,Our Skills,0,3,,Take part in three activities to help you be healthy
Cubs,Challenge awards,Our Skills,1,0,1,Activity 1
Cubs,Challenge awards,Our Skills,1,0,1,Activity 2
Cubs,Challenge awards,Our Skills,1,0,1,Activity 3
Cubs,Challenge awards,Our Skills,0,2,,Pick two creative things to try.
Cubs,Challenge awards,Our Skills,1,0,1,Activity 1
Cubs,Challenge awards,Our Skills,1,0,1,Activity 2
Cubs,Challenge awards,Our Skills,0,4,,Learn and use at least four of these skills:
Cubs,Challenge awards,Our Skills,1,0,,sew on a button or badge
Cubs,Challenge awards,Our Skills,1,0,,"make cakes, bread, biscuits or something similar"
Cubs,Challenge awards,Our Skills,1,0,,"oil a bicycle chain, change a wheel or fit lights"
Cubs,Challenge awards,Our Skills,1,0,,"make a cup of tea or coffee, then wash up afterwards"
Cubs,Challenge awards,Our Skills,1,0,,lay a table for a meal
Cubs,Challenge awards,Our Skills,1,0,,peel potatoes or other vegetables
Cubs,Challenge awards,Our Skills,1,0,,iron your scarf
Cubs,Challenge awards,Our Skills,1,0,,"change a lightbulb, in a table or standard lamp"
Cubs,Challenge awards,Our Skills,1,0,,clean a window
Cubs,Challenge awards,Our Skills,1,0,,tidy and clean your bedroom
Cubs,Challenge awards,Our Skills,1,0,,another similar home skill agreed with your leader.
Cubs,Challenge awards,Our Skills,0,2,,Take part in at least two problem solving activities that you haven't done before.
Cubs,Challenge awards,Our Skills,1,0,1,Activity 1
Cubs,Challenge awards,Our Skills,1,0,1,Activity 2
Cubs,Challenge awards,Our World,0,8,,Complete the following tasks
Cubs,Challenge awards,Our World,1,0,,"Make a list of the services for people in your local area. Find out a bit about them, and visit one if possible."
Cubs,Challenge awards,Our World,1,0,,Work with people or an organisation from a community. Take the chance to find an issue that your Pack could help with. It should be something that helps people and also helps you grow as a person. Plan and carry out the project with your Pack and others in the community. Then share what you learned from the activity with other people. Talk about how it helped other people and what you will do with the skills and experiences you have gained.
Cubs,Challenge awards,Our World,1,0,,"Take part in an act of worship, reflection or celebration."
Cubs,Challenge awards,Our World,1,0,,Find out about a faith or culture other than your own. You could visit places of worship or ceremony.
Cubs,Challenge awards,Our World,1,0,,Talk about a time when you did your best. Explain how you have kept your Cub Promise and the Law.
Cubs,Challenge awards,Our World,1,0,,Take part in an activity about the environment.
Cubs,Challenge awards,Our World,1,0,,"Try a game played by Cubs in a different country, and learn their Promise."
Cubs,Challenge awards,Our World,1,0,,"Celebrate a festival from another country. You might make (and eat!) some special food, make something relating to the festival or visit somewhere special."
